idx,threshold,set,source,label_true,label_pred,cost_usd,tokens,genre
661,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
662,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
663,0.95,matched,encoder,neutral,neutral,0.0,0,government
664,0.95,matched,encoder,neutral,neutral,0.0,0,travel
665,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
666,0.95,matched,encoder,entailment,entailment,0.0,0,slate
667,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
668,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
669,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
670,0.95,matched,encoder,entailment,entailment,0.0,0,government
671,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
672,0.95,matched,encoder,entailment,entailment,0.0,0,travel
673,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
674,0.95,matched,encoder,neutral,neutral,0.0,0,slate
675,0.95,matched,encoder,entailment,entailment,0.0,0,slate
676,0.95,matched,encoder,entailment,entailment,0.0,0,slate
677,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
678,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
679,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
680,0.95,matched,encoder,neutral,neutral,0.0,0,travel
681,0.95,matched,encoder,neutral,neutral,0.0,0,slate
682,0.95,matched,encoder,neutral,contradiction,0.0,0,government
683,0.95,matched,encoder,entailment,entailment,0.0,0,travel
684,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
685,0.95,matched,encoder,entailment,entailment,0.0,0,government
686,0.95,matched,encoder,entailment,entailment,0.0,0,government
687,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
688,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
689,0.95,matched,encoder,neutral,neutral,0.0,0,government
690,0.95,matched,api,entailment,entailment,0.00038,143,government
691,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
692,0.95,matched,api,entailment,neutral,0.000385,151,slate
693,0.95,matched,encoder,neutral,neutral,0.0,0,travel
694,0.95,matched,api,neutral,entailment,0.0004025,152,fiction
695,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
696,0.95,matched,api,entailment,neutral,0.0003425,134,fiction
697,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
698,0.95,matched,encoder,neutral,neutral,0.0,0,slate
699,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
700,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
701,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
702,0.95,matched,encoder,entailment,entailment,0.0,0,travel
703,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
704,0.95,matched,encoder,neutral,neutral,0.0,0,travel
705,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
706,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
707,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
708,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
709,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
710,0.95,matched,encoder,entailment,entailment,0.0,0,travel
711,0.95,matched,encoder,neutral,contradiction,0.0,0,fiction
712,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
713,0.95,matched,encoder,entailment,entailment,0.0,0,government
714,0.95,matched,encoder,contradiction,neutral,0.0,0,slate
715,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
716,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
717,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
718,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
719,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
720,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
721,0.95,matched,encoder,entailment,entailment,0.0,0,slate
722,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
723,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
724,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
725,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
726,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
727,0.95,matched,encoder,neutral,neutral,0.0,0,travel
728,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
729,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
730,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
731,0.95,matched,encoder,neutral,neutral,0.0,0,government
732,0.95,matched,encoder,neutral,neutral,0.0,0,government
733,0.95,matched,encoder,entailment,entailment,0.0,0,slate
734,0.95,matched,encoder,entailment,entailment,0.0,0,slate
735,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
736,0.95,matched,encoder,neutral,neutral,0.0,0,government
737,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
738,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
739,0.95,matched,encoder,neutral,neutral,0.0,0,government
740,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
741,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
742,0.95,matched,encoder,entailment,neutral,0.0,0,telephone
743,0.95,matched,encoder,entailment,neutral,0.0,0,fiction
744,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
745,0.95,matched,encoder,entailment,entailment,0.0,0,travel
746,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
747,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
748,0.95,matched,encoder,neutral,neutral,0.0,0,travel
749,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
750,0.95,matched,encoder,neutral,neutral,0.0,0,slate
751,0.95,matched,encoder,entailment,entailment,0.0,0,government
752,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
753,0.95,matched,encoder,neutral,contradiction,0.0,0,slate
754,0.95,matched,encoder,entailment,entailment,0.0,0,slate
755,0.95,matched,encoder,neutral,neutral,0.0,0,government
756,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
757,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
758,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
759,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
760,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
761,0.95,matched,encoder,neutral,contradiction,0.0,0,telephone
762,0.95,matched,encoder,entailment,entailment,0.0,0,slate
763,0.95,matched,encoder,contradiction,neutral,0.0,0,travel
764,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
765,0.95,matched,encoder,entailment,entailment,0.0,0,slate
766,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
767,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
768,0.95,matched,encoder,entailment,entailment,0.0,0,slate
769,0.95,matched,encoder,entailment,neutral,0.0,0,travel
770,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
771,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
772,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
773,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
774,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
775,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
776,0.95,matched,encoder,entailment,entailment,0.0,0,travel
777,0.95,matched,encoder,entailment,entailment,0.0,0,government
778,0.95,matched,encoder,neutral,entailment,0.0,0,telephone
779,0.95,matched,encoder,neutral,neutral,0.0,0,slate
780,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
781,0.95,matched,encoder,neutral,neutral,0.0,0,government
782,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
783,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
784,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
785,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
786,0.95,matched,encoder,entailment,entailment,0.0,0,travel
787,0.95,matched,encoder,neutral,neutral,0.0,0,government
788,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
789,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
790,0.95,matched,encoder,entailment,entailment,0.0,0,government
791,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
792,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
793,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
794,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
795,0.95,matched,encoder,entailment,entailment,0.0,0,travel
796,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
797,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
798,0.95,matched,encoder,entailment,entailment,0.0,0,travel
799,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
0,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
1,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
2,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
3,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
4,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
5,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
6,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
7,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
8,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
9,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
10,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
11,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
12,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
13,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
14,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
15,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
16,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
17,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
18,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
19,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
20,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
21,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
22,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
23,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
24,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
25,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
26,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
27,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
28,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
29,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
30,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
31,0.9,mismatched,encoder,entailment,neutral,0.0,0,nineeleven
32,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
33,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
34,0.9,mismatched,encoder,neutral,contradiction,0.0,0,facetoface
35,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
36,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
37,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
38,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
39,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
40,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
41,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
42,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
43,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
44,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
45,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
46,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
47,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
48,0.9,mismatched,encoder,entailment,neutral,0.0,0,nineeleven
49,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
50,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
51,0.9,mismatched,encoder,neutral,contradiction,0.0,0,oup
52,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
53,0.9,mismatched,encoder,entailment,neutral,0.0,0,nineeleven
54,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
55,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
56,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
57,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
58,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
59,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
60,0.9,mismatched,encoder,entailment,contradiction,0.0,0,verbatim
61,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
62,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
63,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
64,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
65,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
66,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
67,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
68,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
69,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
70,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
71,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
72,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
73,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
74,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
75,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
76,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
77,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
78,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
79,0.9,mismatched,encoder,neutral,entailment,0.0,0,nineeleven
80,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
81,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
82,0.9,mismatched,api,neutral,neutral,0.000675,210,verbatim
83,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
84,0.9,mismatched,encoder,entailment,neutral,0.0,0,oup
85,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
86,0.9,mismatched,encoder,neutral,contradiction,0.0,0,verbatim
87,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
88,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
89,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
90,0.9,mismatched,encoder,contradiction,neutral,0.0,0,letters
91,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
92,0.9,mismatched,encoder,contradiction,neutral,0.0,0,oup
93,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
94,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
95,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
96,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
97,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
98,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
99,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
100,0.9,mismatched,encoder,entailment,neutral,0.0,0,nineeleven
101,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
102,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
103,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
104,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
105,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
106,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
107,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
108,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
109,0.9,mismatched,encoder,entailment,neutral,0.0,0,oup
110,0.9,mismatched,api,neutral,entailment,0.0003525,132,letters
111,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
112,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
113,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
114,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
115,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
116,0.9,mismatched,api,contradiction,contradiction,0.0004175,158,facetoface
117,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
118,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
119,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
120,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
121,0.9,mismatched,encoder,contradiction,entailment,0.0,0,oup
122,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
123,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
124,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
125,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
126,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
127,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
128,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
129,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
130,0.9,mismatched,encoder,neutral,entailment,0.0,0,letters
131,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
132,0.9,mismatched,api,neutral,neutral,0.0003,117,facetoface
133,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
134,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
135,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
136,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
137,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
138,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
139,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
140,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
141,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
142,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
143,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
144,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
145,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
146,0.9,mismatched,encoder,entailment,neutral,0.0,0,nineeleven
147,0.9,mismatched,encoder,neutral,entailment,0.0,0,verbatim
148,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
149,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
150,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
151,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
152,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
153,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
154,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
155,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
156,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
157,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
158,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
159,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
160,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
161,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
162,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
163,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
164,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
165,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
166,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
167,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
168,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
169,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
170,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
171,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
172,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
173,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
174,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
175,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
176,0.9,mismatched,encoder,neutral,contradiction,0.0,0,verbatim
177,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
178,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
179,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
180,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
181,0.9,mismatched,encoder,entailment,neutral,0.0,0,letters
182,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
183,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
184,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
185,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
186,0.9,mismatched,encoder,entailment,neutral,0.0,0,nineeleven
187,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
188,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
189,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
190,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
191,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
192,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
193,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
194,0.9,mismatched,encoder,entailment,neutral,0.0,0,letters
195,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
196,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
197,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
198,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
199,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
200,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
201,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
202,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
203,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
204,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
205,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
206,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
207,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
208,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
209,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
210,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
211,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
212,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
213,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
214,0.9,mismatched,encoder,entailment,neutral,0.0,0,verbatim
215,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
216,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
217,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
218,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
219,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
220,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
221,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
222,0.9,mismatched,encoder,contradiction,neutral,0.0,0,verbatim
223,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
224,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
225,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
226,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
227,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
228,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
229,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
230,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
231,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
232,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
233,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
234,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
235,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
236,0.9,mismatched,encoder,entailment,neutral,0.0,0,nineeleven
237,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
238,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
239,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
240,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
241,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
242,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
243,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
244,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
245,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
246,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
247,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
248,0.9,mismatched,encoder,neutral,entailment,0.0,0,facetoface
249,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
250,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
251,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
252,0.9,mismatched,encoder,entailment,neutral,0.0,0,facetoface
253,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
254,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
255,0.9,mismatched,encoder,neutral,entailment,0.0,0,facetoface
256,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
257,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
258,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
259,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
260,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
261,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
262,0.9,mismatched,encoder,contradiction,neutral,0.0,0,verbatim
263,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
264,0.9,mismatched,encoder,entailment,neutral,0.0,0,verbatim
265,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
266,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
267,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
268,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
269,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
270,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
271,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
272,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
273,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
274,0.9,mismatched,encoder,contradiction,neutral,0.0,0,verbatim
275,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
276,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
277,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
278,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
279,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
280,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
281,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
282,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
