idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd,reasoning_tokens
336,P1_zero_shot,gpt5,matched,"San'doro didn't make it sound hypothetical, thought Jon.","San'doro's words were hollow, and Jon knew the truth of that immediately.",fiction,neutral,neutral,neutral,66,522,588,0.02154,512
337,P1_zero_shot,gpt5,matched,"Together they had a force of 130 attorneys and the responsibility to serve the civil legal needs of about 550,000 poor and vulnerable people throughout the state.","Altogether there were 130 lawyers striving to serve 550,000 vulnerable and less fortunate individuals in the state.",government,entailment,neutral,neutral,92,778,870,0.03204,768
338,P1_zero_shot,gpt5,matched,Where would he be today without American commercial know-how?,American know-how is the reason he got to where he is.,slate,entailment,entailment,entailment,61,332,393,0.01389,320
339,P1_zero_shot,gpt5,matched,One opportunist who stayed was Octavius Decatur Gass.,Octavius Decatur Gass refers to four people. ,travel,contradiction,contradiction,contradiction,64,268,332,0.01136,256
340,P1_zero_shot,gpt5,matched,Eve's Apple turns out to be a sturdier book than it seems.,Eve's Apple is an overrated book.,slate,contradiction,contradiction,contradiction,61,588,649,0.02413,576
341,P1_zero_shot,gpt5,matched,The company later told us that it had discontinued the program because of its adverse effect on employee morale.,The company later told us that it had enhanced the program due to high morale.,government,contradiction,contradiction,contradiction,73,76,149,0.00377,64
342,P1_zero_shot,gpt5,matched,The agency also receives a percentage of money from the Interest On Lawyers' Trust Accounts.,They do not receive any funding from the account.,government,contradiction,contradiction,contradiction,64,76,140,0.00368,64
343,P1_zero_shot,gpt5,matched,Leather Wares,The wares are made of cotton and coarse fabric.,travel,contradiction,contradiction,contradiction,52,76,128,0.0035600000000000002,64
344,P1_zero_shot,gpt5,matched,and when they get out they should have uh i don't know you know some reasonable amount of money,We should give them money for when they get out.,telephone,neutral,neutral,neutral,68,266,334,0.01132,256
345,P1_zero_shot,gpt5,matched,All were prominent nationally known organizations.,The only identified organizations were well-known.,government,entailment,entailment,entailment,52,1676,1728,0.06756000000000001,1664
346,P1_zero_shot,gpt5,matched,"A lack of sleep can always be remedied later, a Madrile??o might tell you, as he tops off a late night with early-morning chocolate con curros (a fried-dough and chocolate snack ideal for absorbing alcohol) on the way home for a shower and then continues on to work.",The citizens of Madrid are eager to party creating a city that is also active at night.,travel,neutral,neutral,neutral,117,458,575,0.01949,448
347,P1_zero_shot,gpt5,matched,This doesn't look good.,This looks really bad.,slate,entailment,neutral,neutral,47,266,313,0.01111,256
348,P1_zero_shot,gpt5,matched,that's neat just supervised more or less than anything and security i guess for them,There was no supervision.,telephone,contradiction,contradiction,contradiction,58,140,198,0.00618,128
349,P1_zero_shot,gpt5,matched,"Here you'll find many clothing stores for all ages and a large branch of Dunnes Stores, an Irish clothes- and food-shop chain.",The clothing stores here only cater to adults.,travel,contradiction,contradiction,contradiction,73,76,149,0.00377,64
350,P1_zero_shot,gpt5,matched,'Can I get a drink?',Can you make me an espresso?,fiction,neutral,neutral,neutral,52,266,318,0.01116,256
351,P1_zero_shot,gpt5,matched,well i i'm doing computer science computer engineering,I am currently majoring in Biology at school.,telephone,contradiction,contradiction,contradiction,56,204,260,0.00872,192
352,P1_zero_shot,gpt5,matched,Views from  Implementation Research in Education.,Views on using research in education ,government,entailment,neutral,neutral,52,266,318,0.01116,256
353,P1_zero_shot,gpt5,matched,isn't it i can remember i've only been here eight years but i can remember coming to work from i used to live in Wylie and i could see downtown Dallas,Downtown Dallas was a short drive from where I lived in Wylie.,telephone,entailment,neutral,neutral,84,202,286,0.00892,192
354,P1_zero_shot,gpt5,matched,just look what we did to Iraq,Remember what happened in Iraq?,telephone,entailment,neutral,neutral,51,458,509,0.01883,448
355,P1_zero_shot,gpt5,matched,"We shouldn't have been here as soon as this even, if it hadn't been for the fact that there was a smart doctor on the spot, who gave us the tip through the Coroner. ",The doctor and the Coroner decided not to give us the tip.,fiction,contradiction,contradiction,contradiction,90,140,230,0.0065,128
356,P1_zero_shot,gpt5,matched,"Guangzhou, with a population of more than 5 million, straddles the Pearl River China's fifth longest which links the city to the South China Sea.",Pearl River is the fifth longest river in China.,travel,entailment,entailment,entailment,78,268,346,0.0115,256
357,P1_zero_shot,gpt5,matched,The Congress also told LSC that it could not continue to fund its grantees presumptively and that it must begin to distribute its funds on a competitive basis.,Congress told LSC to give grantees funds presumptively and not do distribute funds on a competitive basis. ,government,contradiction,contradiction,contradiction,95,76,171,0.0039900000000000005,64
358,P1_zero_shot,gpt5,matched,Gary Oldman turns himself into some sort of gigantic hominid-bat creature and flaps about in Dracula . The Vampire Master in John Carpenter's Vampires can fly down the road fast enough to catch a speeding car and can stick to the ceiling of a motel room.,Oldman was just a man in the production.,slate,contradiction,contradiction,contradiction,102,460,562,0.01942,448
359,P1_zero_shot,gpt5,matched,"Fruit, vegetables, electronics, and a little bit of everything else is on sale here.",Myriad things are available for purchase here.,travel,entailment,entailment,entailment,64,716,780,0.02928,704
360,P1_zero_shot,gpt5,matched,"Participants suggested the need for a new reporting model for auditing, a renewed focus on the quality of auditing, and building more effective working relationships with the audit committee.",Participants wanted a new auditing model and a focus on quality.,government,entailment,entailment,entailment,81,716,797,0.029449999999999997,704
361,P1_zero_shot,gpt5,matched,Then he sobered.,He was drunk.,fiction,contradiction,neutral,neutral,46,202,248,0.00854,192
362,P1_zero_shot,gpt5,matched,They drive it around the country in a dilapidated ice-cream truck trying to keep it cool.,They drove around a brand new ice cream truck to make sure they could keep it cold.,slate,contradiction,contradiction,contradiction,76,652,728,0.02684,640
363,P1_zero_shot,gpt5,matched,"Very often the emperor was only a minor, so that the Fujiwara patriarch acted as regent.",Sometimes the emperor was less than 18 years of age. ,travel,entailment,entailment,entailment,70,524,594,0.02166,512
364,P1_zero_shot,gpt5,matched,well the first thing for me is i wonder i see a couple of different ways of talking about what privacy is um if privacy is something that disturbs your private state i mean an invasion of privacy is something that disturbs your private state that's one thing and if privacy is something that comes into your private state and extracts information from it in other words finds something out about you that's another and the first kind of invasion of the first type of privacy seems invaded to me in very much everyday in this country but in the second type at least overtly uh where someone comes in and uh finds out information about you that should be private uh does not seem uh um obviously everyday,"Privacy is very simple, I can explain it to you in a few words, without long and hard to understand sentences.",telephone,contradiction,contradiction,contradiction,194,268,462,0.012660000000000001,256
365,P1_zero_shot,gpt5,matched,I take it Americans have a higher opinion of morality than you have even.,I feel that Americans value morality more than you do.,fiction,entailment,entailment,entailment,63,204,267,0.008790000000000001,192
366,P1_zero_shot,gpt5,matched,Supreme Court agreed Monday to hear a Washington case challenging the widespread practice of pooling client money held by lawyers and using the interest to pay for legal services for the poor.,The Supreme Court refused to hear a case about pooling client money.,government,contradiction,contradiction,contradiction,83,140,223,0.00643,128
367,P1_zero_shot,gpt5,matched,yeah i know because uh all i know is that when i came here in eighty seven they still had uh it was the last year to to put all your punch cards in,You don't have to use punch cards anymore.,telephone,neutral,entailment,entailment,81,460,541,0.019209999999999998,448
368,P1_zero_shot,gpt5,matched,"5 percent for educational lay programs relating to law and justice, and other public service programs such as the High School Mock Trial Competition and numerous publications.",Educational lay programs deal with law and justice.,government,entailment,entailment,entailment,76,780,856,0.031959999999999995,768
369,P1_zero_shot,gpt5,matched,yeah it's a U S territory and it's just we own it or,"I'm not sure if it's a U.S. territory, or if we own it.",telephone,contradiction,neutral,neutral,68,458,526,0.019,448
370,P1_zero_shot,gpt5,matched,There is simply no historical precedent for a large empire calling it quits because it could not compete economically or technologically.,Empires are too large to fail and cannot quit just because they are struggling financially.,slate,neutral,neutral,neutral,76,394,470,0.01652,384
371,P1_zero_shot,gpt5,matched,Any subsequent alterations to the data can be readily detected.,Changes to the data can't be detected.,government,contradiction,contradiction,contradiction,56,12,68,0.00104,0
372,P1_zero_shot,gpt5,matched,The party's broad aims were to support capitalist policies and to continue close ties with Britain and the rest of the Commonwealth.,Maintaining ties with Britain was one of the goals of the party.,travel,entailment,entailment,entailment,74,76,150,0.0037800000000000004,64
