idx,prompt,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
247,P2_zero_shot_def,mismatched,"The slang of one military generation passes on to the next, so the Marines who called the Koreans gooks in the '50s and the Vietnamese gooks in the '60s and '70s were the linguistic heirs of the Marines who called the Nicaraguans gooks in 1912.",All slang terms used by one military generation are completely abandoned by future military generations. ,verbatim,contradiction,contradiction,contradiction,144,3,147,0.00039
248,P2_zero_shot_def,mismatched,"Work hard study balance your time, you know.",You need to have a good schedule to use your time effectively.,facetoface,neutral,neutral,neutral,88,1,89,0.00023
249,P2_zero_shot_def,mismatched,"Jarrah was in seat 1B, closest to the cockpit; Nami was in 3C, Ghamdi in 3D, and Haznawi in 6B.",Haznawi was seated closer to the cockpit than Jarrah.,nineeleven,contradiction,contradiction,contradiction,117,3,120,0.0003225
250,P2_zero_shot_def,mismatched,"We lived between, between the border of Honduras and El Salvador.",We resided about midway point between the border of Honduras and El Salvador. ,facetoface,neutral,neutral,neutral,94,1,95,0.000245
251,P2_zero_shot_def,mismatched,"We are pleased to tell you of a very exciting development with the fund, which has reached a market value of $750,000.","The fund has a market value of $750,000 because we invested heavily in a ponzi scheme.",letters,neutral,neutral,neutral,113,1,114,0.0002925
252,P2_zero_shot_def,mismatched,"Yeah, that's true.",That is correct and verifiable.,facetoface,entailment,neutral,neutral,77,1,78,0.0002025
253,P2_zero_shot_def,mismatched,"Although a seemingly mundane, tactical aspect of business, a firm's inventory strategy reflects its approach to managing risk.",A solid inventory strategy is often indicative of a conservative risk management style.,oup,neutral,neutral,neutral,100,1,101,0.00026
254,P2_zero_shot_def,mismatched,Even on so small an island as Taiwan the Mandarin-speaking ex-mainlanders cannot converse with the Taiwanese-born majority who have not bothered to learn Mandarin.,Everyone who lives in Taiwan is able to speak Mandarin.,verbatim,contradiction,contradiction,contradiction,105,3,108,0.0002925
255,P2_zero_shot_def,mismatched,"Well, so many bullets, so many things.","You know what they say, so many things, so many bullets.",facetoface,neutral,neutral,neutral,89,1,90,0.0002324999999999
256,P2_zero_shot_def,mismatched,"She reported that the pilot had announced that the flight had been hijacked, and she asked her husband what she should tell the captain to do.",She said the pilot told them they'd been diverted because of the weather.,nineeleven,contradiction,contradiction,contradiction,108,3,111,0.0003
257,P2_zero_shot_def,mismatched,"Outraged, several Libyan members of al Qaeda and the Islamic Army Shura renounced all connections with him.",His connections were all destroyed after they were angered.,nineeleven,entailment,neutral,neutral,100,1,101,0.00026
258,P2_zero_shot_def,mismatched,One of our volunteers will be contacting you soon.,One of our volunteers will be contacting you shortly after you submit your information. ,letters,neutral,neutral,neutral,91,1,92,0.0002375
259,P2_zero_shot_def,mismatched,This year I have been teaching introductory geology laboratories.,"It's been really challenging, but it's been fun working with students.",letters,neutral,neutral,neutral,88,1,89,0.00023
260,P2_zero_shot_def,mismatched,"In those days, people as a rule did not take much care of phonograph records.",People didn't take much care of phonograph records because they were so cheap.,verbatim,neutral,neutral,neutral,98,1,99,0.000255
261,P2_zero_shot_def,mismatched,"It was kind of, it's sort of, it seemed unfair to me to, um, to subject her to that, and plus, I mean, the schedule was just starting to take a toll on me as well, and you can only put in so many 80 hour weeks before you kind of break down from it.",You can only keep doing 80 weeks for so long before it wears you down.,facetoface,entailment,entailment,entailment,147,3,150,0.0003975
262,P2_zero_shot_def,mismatched,"Of the two, the W geographical listings seem more  W lists Aylesbury , which, through some grievous, egregious fault, is not in the geographical section of the L but does appear in the A-Z section (because of the ducks).",I really don't know. this was a confusing line.,verbatim,contradiction,neutral,neutral,128,1,129,0.00033
263,P2_zero_shot_def,mismatched,"Worst of all, Wanda had to deal with this worsening problem as she was trying to succeed at her new job.","If Wanda didn't have to work, she would finally be able to solve this problem.",letters,neutral,neutral,neutral,105,1,106,0.0002725
264,P2_zero_shot_def,mismatched,"Obese is a compound of two Latin words, the prefix, ob - `over' + “dere"" eat.","The English word ""obese"" has its origins in Latin.",verbatim,entailment,entailment,entailment,102,3,105,0.000285
265,P2_zero_shot_def,mismatched,"We have relied on a mix of common sense, the sound of the name in Arabic, and common usage in source materials, the press, or government documents.",We have relied on a mix of multiple sources. ,nineeleven,entailment,entailment,entailment,108,3,111,0.0003
266,P2_zero_shot_def,mismatched,Here we will show how a decision tool can be used to make the transition from general intuition to specific decisions about (1) which products to make in each plant and (2) how to schedule the time and quantity of production for each product.,Here we are going to show how a decision tool can be useful in making the transition from intuition to specific decision.,oup,entailment,entailment,entailment,137,3,140,0.0003725
267,P2_zero_shot_def,mismatched,"The recorder captured the sounds of loud thumps, crashes, shouts, and breaking glasses and plates.",There were many loud noises captured on the recorder.,nineeleven,entailment,entailment,entailment,96,3,99,0.00027
268,P2_zero_shot_def,mismatched,"The onomatoplazia of inflammable is so common that flammable , or even flamable is now commonly substituted, especially on trucks.",The onomatoplazia of inflammable is extremely rare these days.,verbatim,contradiction,contradiction,contradiction,107,3,110,0.0002975
269,P2_zero_shot_def,mismatched,"I said, Well you can use paint thinner or turpentine or gasoline.","And then I said, you could use paint thinner, turpentine, or gasoline if you wanted to.",facetoface,entailment,entailment,entailment,103,3,106,0.0002875
270,P2_zero_shot_def,mismatched,"The School of Law in Indianapolis received nearly 1,300 applications to enroll its 1993 first-year class of 260 students.","The Indianapolis School of Law got almost 1,300 applications to enroll in the 260-student class in 1993.",letters,entailment,entailment,entailment,118,3,121,0.000325
271,P2_zero_shot_def,mismatched,"The changes now going on have their analog in the last century, when technological innovations of the day like railroads, telegraph, and steam power'developed for purposes far afield of retail, apparel, or textiles'helped transform the mass distri-bution of goods and information.",The telegraph had more of a bearing on information than the railroad.,oup,neutral,neutral,neutral,138,1,139,0.000355
272,P2_zero_shot_def,mismatched,English-types (like us) thrive in an environment that fosters dialogue.,English-types like us do poorly in a dialogue-rich environment.,letters,contradiction,contradiction,contradiction,91,3,94,0.0002575
273,P2_zero_shot_def,mismatched,"In the past eight years SEND has renovated over 70 homes for affordable resale to families, created more than 100 high quality apartments, assisted 20 businesses to expand or improve their facilities, created three new parks, and taught more than 200 youth work ethics and skills.",SEND has renovated dozens of homes to sell at affordable prices.,letters,entailment,entailment,entailment,132,3,135,0.00036
274,P2_zero_shot_def,mismatched,"The following appears, in bold italics, on page 8:",Page 8 contains a page just full of drawings of cartoon characters.,verbatim,contradiction,neutral,neutral,93,1,94,0.0002425
275,P2_zero_shot_def,mismatched,He searched along the plane's projected flight path and the airspace to the southwest where it had started to turn.,He looked along the projected flight plan.,nineeleven,entailment,entailment,entailment,96,3,99,0.00027
276,P2_zero_shot_def,mismatched,"That same while that I was there at my brother's, we went to look for, the people who owned land, to see if they would give me, pasture land for the animals.",While I was at my brother's place we looked for those that owned the land to see if we could use it for the animals.,facetoface,entailment,entailment,entailment,130,3,133,0.000355
277,P2_zero_shot_def,mismatched,"The hijackers had planned to take flights scheduled to depart at 7:45 (American 11), 8:00 (United 175 and United 93), and 8:10 (American 77).",The hijackers planned to take early flights.,nineeleven,entailment,entailment,entailment,118,3,121,0.000325
278,P2_zero_shot_def,mismatched,"Thus, in modern parlance, when a person goes off half cocked (or at half cock ), he or she is not in control of the situation.",Going of half cocked is always a good thing.,verbatim,contradiction,contradiction,contradiction,108,3,111,0.0003
