idx,hybrid,threshold,set,premise,hypothesis,genre,label_true,label_pred,source,enc_conf,tokens,cost_usd
337,v3_deberta_gpt4o_32shot,0.85,mismatched,"Finally, the cloth must be spread in as many layers of thickness as necessary to achieve the number of units requested or as many as can be properly cut at one time.",The cloth must be spread in a single layer of thickness.,oup,contradiction,contradiction,encoder,0.9999208450317384,0,0.0
338,v3_deberta_gpt4o_32shot,0.85,mismatched,"The President told us his instinct was to project calm, not to have the country see an excited reaction at a moment of crisis.",The President said the country shouldn't see an excited reaction during the crisis and that he would project calm.,nineeleven,entailment,entailment,encoder,0.998156726360321,0,0.0
339,v3_deberta_gpt4o_32shot,0.85,mismatched,"In general, the definitions in W have been clarified, simplified, and made more precise in L .  Also, the citations in W have either been omitted, where unnecessary, or paraphrased, and sources are not given.",We have not been able to simplify the text. ,verbatim,contradiction,contradiction,encoder,0.9999758005142212,0,0.0
340,v3_deberta_gpt4o_32shot,0.85,mismatched,[A message to businessmen from the Pasco County (Fla.),A statement that must be read immediately by its receiver.,verbatim,neutral,neutral,encoder,0.9935572743415833,0,0.0
341,v3_deberta_gpt4o_32shot,0.85,mismatched,Computer images can be viewed on the local area network or even put on the Internet in a secure form.,Computer photos can only be accessed on the local network.,oup,contradiction,contradiction,encoder,0.999112904071808,0,0.0
342,v3_deberta_gpt4o_32shot,0.85,mismatched," Yes, I understand.",I understand that.,nineeleven,entailment,entailment,encoder,0.992603838443756,0,0.0
343,v3_deberta_gpt4o_32shot,0.85,mismatched,Make checks payable to Indiana University Foundation.,"If checks are not written to Indiana University Foundation, there will be an issue.",letters,neutral,neutral,encoder,0.994090735912323,0,0.0
344,v3_deberta_gpt4o_32shot,0.85,mismatched,Bland slips up when he states it is to  enable him to proceed on his path to the murder of Duncan. ,Bland deftly avoids any discussion of his path to the murder of Duncan.,verbatim,contradiction,contradiction,encoder,0.9999749660491944,0,0.0
345,v3_deberta_gpt4o_32shot,0.85,mismatched,"That same while that I was there at my brother's, we went to look for, the people who owned land, to see if they would give me, pasture land for the animals.",My animals were going to graze peacefully on the land.,facetoface,neutral,neutral,encoder,0.9989858269691468,0,0.0
346,v3_deberta_gpt4o_32shot,0.85,mismatched,What a contrast from the city she'd left a few miles back.,She didn't leave the city a few miles back.,letters,contradiction,contradiction,encoder,0.9996397495269777,0,0.0
347,v3_deberta_gpt4o_32shot,0.85,mismatched,You may remember bumping into me somewhere along your path through college.,You had a conversation with me during college,letters,neutral,neutral,encoder,0.9989926218986512,0,0.0
348,v3_deberta_gpt4o_32shot,0.85,mismatched,"But after September 1996, when first Jalalabad and then Kabul fell to the Taliban, Bin Ladin cemented his ties with them.",Bin Ladin knew what he was doing in Jalalabad.,nineeleven,neutral,neutral,encoder,0.9971201419830322,0,0.0
349,v3_deberta_gpt4o_32shot,0.85,mismatched," Turning a corner of the Mazza Gallerie into a women's tennis store, I was startled to see ...",The Gallerie was much nicer than the shoe store. ,verbatim,neutral,neutral,encoder,0.998808741569519,0,0.0
350,v3_deberta_gpt4o_32shot,0.85,mismatched,"As you know, SEND is a neighborhood-based organization investing in Greater Fountain Square's housing, youth, and economic future.",SEND invests in the Greater Fountain Square area.,letters,entailment,entailment,encoder,0.997284173965454,0,0.0
351,v3_deberta_gpt4o_32shot,0.85,mismatched,"For Indianapolis, that public university must be IUPUI.",IUPUI is a public university.,letters,entailment,entailment,encoder,0.9756575226783752,0,0.0
352,v3_deberta_gpt4o_32shot,0.85,mismatched,"Recently in Chambers I came across the adjective perjink , a Scots word given also in Collins , but not in any of the other desk dictionaries I  it means   finical. ",The adjective perjink is a Scottish word found in Chambers.,verbatim,entailment,entailment,encoder,0.9981942772865297,0,0.0
353,v3_deberta_gpt4o_32shot,0.85,mismatched,"In Algeria, where in 1991 Islamists seemed almost certain to win power through the ballot box, the military preempted their victory, triggering a brutal civil war that continues today.",Islamists won power in Algeria in 1991.,nineeleven,contradiction,contradiction,encoder,0.998502254486084,0,0.0
354,v3_deberta_gpt4o_32shot,0.85,mismatched,Please call Sharyl Hamblen at 921-2049 or Kim Gattle at 921-2056 if you have any questions.,Call Sharyl or Kim with any questions.,letters,entailment,entailment,encoder,0.99779212474823,0,0.0
355,v3_deberta_gpt4o_32shot,0.85,mismatched,"Because my whole first year, I didn't work.",I did not have anytime for a job my first year of college.,facetoface,neutral,neutral,encoder,0.9989622831344604,0,0.0
356,v3_deberta_gpt4o_32shot,0.85,mismatched,But the situation soon ,The situation soon. ,verbatim,entailment,entailment,encoder,0.9974338412284852,0,0.0
357,v3_deberta_gpt4o_32shot,0.85,mismatched,"At 9:03, they would see another aircraft strike the World Trade Center.",Most people saw another plane hit the World Trade Center.,nineeleven,neutral,neutral,api,0.5714479088783264,1613,0.00404
358,v3_deberta_gpt4o_32shot,0.85,mismatched,"Earlier, on page 49, we learnt about Agnodice,  who lived to become the world's first known woman gynaecologist,  in the fourth century BC.","We have already read about the world's first known woman gynecologist, Agnodice.",verbatim,entailment,entailment,encoder,0.997731387615204,0,0.0
359,v3_deberta_gpt4o_32shot,0.85,mismatched,Girl Scouting benefits Parent/child relationships.,Young girls that take part grow stronger bonds with their parents.,letters,entailment,neutral,api,0.6488021016120911,1606,0.0040225
360,v3_deberta_gpt4o_32shot,0.85,mismatched,Perhaps present water called for some stylistic celebration.,Present water called for celebration because they were so thirsty.,verbatim,neutral,neutral,encoder,0.9995667338371276,0,0.0
361,v3_deberta_gpt4o_32shot,0.85,mismatched,"One common way of measuring inventory is to calculate the I/S ratio'that is, the ratio of total finished good inventories to total sales.",The I/S ratio is the ratio of total sales to total good inventories.,oup,contradiction,entailment,encoder,0.9476146697998048,0,0.0
362,v3_deberta_gpt4o_32shot,0.85,mismatched,Here the answer is a definite yes.,The answer is no.,oup,contradiction,contradiction,encoder,0.9997337460517884,0,0.0
363,v3_deberta_gpt4o_32shot,0.85,mismatched,"So I didn't like that at first, and then, of course, you know, as the story unfolded, you would, uh, relate that to your own experiences of being afraid and, and learning to conquer those fears and that kind of thing.",The story was of Jack and the Beanstalk. I was afraid of Jacks.,facetoface,neutral,neutral,encoder,0.9971317052841188,0,0.0
364,v3_deberta_gpt4o_32shot,0.85,mismatched,"Oh yeah, I want to quit early today.",I am quitting early today for an emergency.,facetoface,neutral,neutral,encoder,0.9997177720069884,0,0.0
365,v3_deberta_gpt4o_32shot,0.85,mismatched,"Yes, he said.",He didn't say a word.,facetoface,contradiction,contradiction,encoder,0.9999831914901732,0,0.0
366,v3_deberta_gpt4o_32shot,0.85,mismatched,"Fulfilling his bargain with Turabi, Bin Ladin used his construction company to build a new highway from Khartoum to Port Sudan on the Red Sea coast.",Bin Ladin used his construction company to construct a highway between the city to the airport to make travel easier.,nineeleven,neutral,neutral,encoder,0.994681179523468,0,0.0
367,v3_deberta_gpt4o_32shot,0.85,mismatched,Proposition 3 The assembly room'the traditional focus of attention for industry competitiveness'can provide competitive benefits only if other more fundamental changes in manufacturing practice have been introduced.,Changing the manufacturing practice allows the industry to focus on competitiveness.,oup,entailment,entailment,encoder,0.8857519030570984,0,0.0
368,v3_deberta_gpt4o_32shot,0.85,mismatched,"The Branch's goals focus on increasing the percentage of youth  Grow into mentally and physically healthy adults; Know how to structure their lives in ways that produce meaning and enjoyment; Plan their high school program to allow them to qualify for future higher education, even if the current goals are vocational; Use non-violent conflict resolution skills when needed; Reach adulthood without being involved in alcohol, tobacco and other drug use; Are able to develop and achieve their goals and aspirations.",The Branch has several goals revolving around helping youths.,letters,entailment,entailment,encoder,0.998049259185791,0,0.0
369,v3_deberta_gpt4o_32shot,0.85,mismatched,"How about um, your motorcycle?",What about the motorcycle you have? ,facetoface,entailment,entailment,encoder,0.9949353337287904,0,0.0
370,v3_deberta_gpt4o_32shot,0.85,mismatched,"People like 74-year-old Margaret, who keeps active by playing bridge and taking classes in Spanish, aerobics and sewing at Heritage Place.","Margaret keeps active by taking classes, exercising and playing games at Heritage Place, she is 74 and sharp as a tack.",letters,entailment,neutral,encoder,0.9899204969406128,0,0.0
371,v3_deberta_gpt4o_32shot,0.85,mismatched,"This one-time staple has been replaced by shirts of dizzying diversity in fabric, design, and style, providing the final consumer with a huge assortment of shirts while exposing retailers and manufacturers to increased risk of holding large volumes of unsold goods.",Final consumers have less diversity in choices of shirts these days.,oup,contradiction,contradiction,encoder,0.9988542795181274,0,0.0
372,v3_deberta_gpt4o_32shot,0.85,mismatched,"Well, thank you for being part of this study",We regret to inform you that you do not qualify for this study.,facetoface,contradiction,contradiction,encoder,0.9999792575836182,0,0.0
373,v3_deberta_gpt4o_32shot,0.85,mismatched,"With its roots in Taylorism, each PBS task is given a target time or  SAM (Standard Allocated Minutes).","Thanks to Taylorism, each PBS task is assigned Standard Allocated Minutes (SAM).",oup,entailment,entailment,encoder,0.9984617233276368,0,0.0
374,v3_deberta_gpt4o_32shot,0.85,mismatched,"This organization's structure included as its operating arms an intelligence component, a military committee, a financial committee, a political committee, and a committee in charge of media affairs and propaganda.",The largest branch was its political committee.,nineeleven,neutral,neutral,encoder,0.9996280670166016,0,0.0
