idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
396,P1_zero_shot,claude_sonnet,matched,"Some 72,000 volcano-zone residents were evacuated at great cost to the French government.","Around 72,000 residents were evacuated from the volcano-zone.",travel,entailment,entailment,entailment,80,6,86,0.00033
397,P1_zero_shot,claude_sonnet,matched,"Good  Oklahoma now has a Public Guardianship Program, albeit unfunded, that will supply lawyers to perform this rights-monitoring process","Good Oklahoma's program needs $100,000 of funding that it hasn't received.",government,neutral,neutral,neutral,89,4,93,0.000327
398,P1_zero_shot,claude_sonnet,matched,oh you know i like what i'm doing right now,I do a few things right now.,telephone,neutral,neutral,neutral,62,4,66,0.000246
399,P1_zero_shot,claude_sonnet,matched,actually i think abortion's going to take a turn where there's not going to be as many because i think contraceptives are going to be more popular i mean i realize that they are popular now but i think,Contraceptives are becoming more popular because the prices are falling.,telephone,neutral,neutral,neutral,100,4,104,0.0003599999999999
400,P1_zero_shot,claude_sonnet,matched,Adrin nodded.,Adrin nodded his head.,fiction,entailment,entailment,entailment,57,6,63,0.000261
401,P1_zero_shot,claude_sonnet,matched,"She has believed that the sleeping draught she administered was perfectly harmless, but there is no doubt that for one terrible moment she must have feared that Mrs. Inglethorp's death lay at her door. ","The sleeping draught was not harmless, as it gave her violent diarrhoea.",fiction,neutral,contradiction,contradiction,107,4,111,0.000381
402,P1_zero_shot,claude_sonnet,matched,It's Legal Aid's commitment to justice.,It is Legal Aid's dedication to justice.,government,entailment,entailment,entailment,61,6,67,0.000273
403,P1_zero_shot,claude_sonnet,matched,"The Women's Haven, which provides shelter and outreach to domestic-violence victims, already has a full-time attorney.",The Women's Haven needs to hire a full-time lawyer.,government,contradiction,contradiction,contradiction,81,4,85,0.000303
404,P1_zero_shot,claude_sonnet,matched,and uh uh so i've i've just been real pleased and my step father happens to work at a Ford dealership and that makes things a little easier come car time but,My step father just got fired from the Ford dealership.,telephone,contradiction,contradiction,contradiction,92,4,96,0.000336
405,P1_zero_shot,claude_sonnet,matched,Those Creole men and women you'll see dancing it properly have been moving their hips and knees that way since childhood.,Most people that master the Creole dance learn it as adults.,travel,contradiction,contradiction,contradiction,84,4,88,0.000312
406,P1_zero_shot,claude_sonnet,matched,and they're illegal so i don't think it would do us any good to outlaw them all together,"Since they're illegal, it wouldn't do us to to outlaw them all together.",telephone,entailment,entailment,entailment,82,6,88,0.000336
407,P1_zero_shot,claude_sonnet,matched,once you have something and it's like i was watching this program on TV yesterday in nineteen seventy six NASA came up with Three D graphics right,The program aired on PBS.,telephone,neutral,neutral,neutral,79,4,83,0.000297
408,P1_zero_shot,claude_sonnet,matched,"The unintended side effect is radical, direct  In what other state do voters set the tax rates?","There is a radical side effect that was not intended, said the teacher.",slate,neutral,neutral,neutral,80,4,84,0.0003
409,P1_zero_shot,claude_sonnet,matched,I don't know.,I am certain.,fiction,contradiction,contradiction,contradiction,52,4,56,0.000216
410,P1_zero_shot,claude_sonnet,matched,"There was no longer any  when you wanted some unbridled adult fun, Las Vegas was the place to be.",Las Vegas used targeted marketing to reach the people that would be interested.,travel,neutral,neutral,neutral,81,4,85,0.000303
411,P1_zero_shot,claude_sonnet,matched,"iii Program Letter 1998-1, published on February 12, 1998, called upon all LSC recipients to analyze any progress made toward the development of the legal services model envisioned by state planners.",LSC recipients are the only ones qualified to analyze such models.,government,neutral,neutral,neutral,103,4,107,0.0003689999999999
412,P1_zero_shot,claude_sonnet,matched,"Today it is possible to buy cheap papyrus printed with gaudy Egyptian scenes in almost every souvenir shop in the country, but some of the most authentic are sold at The Pharaonic Village in Cairo where the papyrus is grown, processed, and hand-painted on site.",The Pharaonic Village in Cairo does not sell papyrus.,travel,contradiction,contradiction,contradiction,119,4,123,0.000417
413,P1_zero_shot,claude_sonnet,matched,What idiots girls are! ,They believed girls to be the more intelligent gender.,fiction,contradiction,contradiction,contradiction,60,4,64,0.00024
414,P1_zero_shot,claude_sonnet,matched,"His diet was of wheaten bread,",He ate nothing else apart from wheaten bread.,slate,neutral,neutral,neutral,61,4,65,0.000243
415,P1_zero_shot,claude_sonnet,matched,Benchmarked by U.S.,Benchmark in America.,government,entailment,entailment,entailment,57,6,63,0.000261
416,P1_zero_shot,claude_sonnet,matched,She  People are rarely indifferent to the magazines I've put out.,People don't hold a strong opinion to the magazines I've put out.,slate,contradiction,contradiction,contradiction,74,4,78,0.000282
417,P1_zero_shot,claude_sonnet,matched,yeah yeah you know we're kind of that way too i try to i'm the same way you are i kind of try to judge from day to day i know you know where i am we work a lot with the customers and we have a lot of government folks come in all the time and,We tend to deal with several customers as well as government staff.,telephone,entailment,entailment,entailment,115,6,121,0.000435
418,P1_zero_shot,claude_sonnet,matched,Where are you going?,Where have you been?,fiction,contradiction,neutral,neutral,53,4,57,0.0002189999999999
419,P1_zero_shot,claude_sonnet,matched,"What you say about Lawrence is a great surprise to me, I said. ","I think Lawrence is telling the truth, so what you say is a surprise.",fiction,neutral,neutral,neutral,75,4,79,0.000285
420,P1_zero_shot,claude_sonnet,matched,"Local boy Gates wisely built his 45,000-square-foot castle in suburban Seattle.",Gates built his castle in the Seattle are because he likes the weather.,slate,neutral,neutral,neutral,77,4,81,0.000291
421,P1_zero_shot,claude_sonnet,matched,"In this case, shareholders can pay twice for the sins of others.",shareholders can pay once for the sins of others.,government,contradiction,contradiction,contradiction,67,4,71,0.000261
422,P1_zero_shot,claude_sonnet,matched,and the other thing is the cost it's almost prohibitive to bring it to a dealer,The cost of fixing it makes it hard to bring it to a dealer.,telephone,entailment,entailment,entailment,76,6,82,0.000318
423,P1_zero_shot,claude_sonnet,matched,"But, as the last problem I'll outline suggests, neither of the previous two objections matters.",I will not continue to outline any more problems.,slate,entailment,contradiction,contradiction,73,4,77,0.000279
424,P1_zero_shot,claude_sonnet,matched,The agencies requesting guidance on internal controls when implementing fast pay have also designed procedures to verify receipt and acceptance of goods ordered on an afterthefact sampling basis rather than on the basis of a 100percent postpayment verification as is traditionally done.,The sampling basis method is more efficient and cost effective.,government,neutral,neutral,neutral,105,4,109,0.000375
425,P1_zero_shot,claude_sonnet,matched,On the Use of Generalized Additive Models in Time-Series Studies of Air Pollution and Health.,A series of studies on pollution and it's effects. ,government,entailment,entailment,entailment,78,6,84,0.000324
426,P1_zero_shot,claude_sonnet,matched,"Cruises are available from the Bhansi Ghat, which is near the CityPalace.",You can take cruises from Phoenix Arizona.,travel,contradiction,contradiction,contradiction,77,4,81,0.000291
427,P1_zero_shot,claude_sonnet,matched,Jon saw him ride into the smoke.,The smoke soon hid him from Jon's sight.,fiction,neutral,neutral,neutral,62,4,66,0.000246
428,P1_zero_shot,claude_sonnet,matched,"As a counterweight to the Singapore Chinese, he would bring in the North Borneo states of Sabah and Sarawak, granting them special privileges for their indigenous populations and funds for the development of their backward economies.",The states of Sabah and Sarawak were granted special privileges for their indigenous populations.,travel,entailment,entailment,entailment,111,6,117,0.000423
429,P1_zero_shot,claude_sonnet,matched,Court officials include the phone numbers of the local Legal Services office and county lawyer referral system on every summons.,Court officials include the phone numbers of legal aid departments because it will help those who can't afford to pay lawyers.,government,neutral,neutral,neutral,89,4,93,0.000327
430,P1_zero_shot,claude_sonnet,matched,A survey of surgeons working in an emergency department found that the most significant predictor of screening was the attending physicians' perception that their responsibilities included screening.,"If a physician believes they are responsible for screening, it is more likely to happen.",government,entailment,entailment,entailment,91,6,97,0.000363
