idx,hybrid,threshold,set,premise,hypothesis,genre,label_true,label_pred,source,enc_conf,tokens,cost_usd
324,v3_deberta_gpt4o_32shot,0.95,matched,"Blessed with preternatural gregariousness, good humor, and a love of attention, he's been tireless about pursuing both celebrity and the cause of popular history ever since.",He worked very hard to be the top-grossing star in the box office.,slate,neutral,neutral,encoder,0.9982435703277588,0,0.0
325,v3_deberta_gpt4o_32shot,0.95,matched,"But if banks, airlines, and communications companies accept key recovery, the terrorists will risk potential exposure every time they do business with those institutions.","By accepting key recovery, companies will increase the risks that terrorists will have to deal with.",slate,entailment,entailment,encoder,0.9926872253417968,0,0.0
326,v3_deberta_gpt4o_32shot,0.95,matched,"No, don't answer.",Please respond.,fiction,contradiction,contradiction,encoder,0.9999165534973145,0,0.0
327,v3_deberta_gpt4o_32shot,0.95,matched,Over their backs fell the cutting lashes of a whip.,They received many lashes with a whip.,fiction,entailment,entailment,encoder,0.9966520667076112,0,0.0
328,v3_deberta_gpt4o_32shot,0.95,matched,"Deborah Pryce said Ohio Legal Services in Columbus will receive a $200,000 federal grant toward an online legal self-help center.","A $200,000 federal grant will be received by Ohio Legal Services, said Deborah Pryce, who could finally say it to the public.",government,neutral,neutral,encoder,0.9997363686561584,0,0.0
329,v3_deberta_gpt4o_32shot,0.95,matched,'You've double-crossed me about four times in one afternoon.,I have to fire you because you won't stop crossing me. ,fiction,neutral,neutral,encoder,0.999750792980194,0,0.0
330,v3_deberta_gpt4o_32shot,0.95,matched,uh the one we thought would be the most timid uh turned out to be the one that stuck with it and was the first to learn,The one we thought would be timid was the first one to learn how to climb without a harness. ,telephone,neutral,neutral,encoder,0.9997608065605164,0,0.0
331,v3_deberta_gpt4o_32shot,0.95,matched,that they don't show local,The presumed channel shows local and abroad. ,telephone,contradiction,contradiction,api,0.786125659942627,1602,0.0040275
332,v3_deberta_gpt4o_32shot,0.95,matched,John Kasich dropped his presidential bid.,John Kasich dropped out of the presidential race.,slate,entailment,entailment,encoder,0.998402178287506,0,0.0
333,v3_deberta_gpt4o_32shot,0.95,matched,"It doesn't seem expensive--they use it in Bangladesh, after all.",It's probably pretty cheap considering they have it in Bangladesh.,slate,entailment,entailment,encoder,0.9973867535591124,0,0.0
334,v3_deberta_gpt4o_32shot,0.95,matched,"Do you know what this is?"" With a dramatic gesture she flung back the left side of her coat and exposed a small enamelled badge.",The coat that she wore was long enough to cover her knees.,fiction,neutral,neutral,encoder,0.9997264742851256,0,0.0
335,v3_deberta_gpt4o_32shot,0.95,matched,pretty good newspaper uh-huh,I think this is a decent newspaper.,telephone,entailment,entailment,encoder,0.99489825963974,0,0.0
336,v3_deberta_gpt4o_32shot,0.95,matched,"San'doro didn't make it sound hypothetical, thought Jon.","San'doro's words were hollow, and Jon knew the truth of that immediately.",fiction,neutral,contradiction,encoder,0.9943015575408936,0,0.0
337,v3_deberta_gpt4o_32shot,0.95,matched,"Together they had a force of 130 attorneys and the responsibility to serve the civil legal needs of about 550,000 poor and vulnerable people throughout the state.","Altogether there were 130 lawyers striving to serve 550,000 vulnerable and less fortunate individuals in the state.",government,entailment,entailment,encoder,0.9971267580986024,0,0.0
338,v3_deberta_gpt4o_32shot,0.95,matched,Where would he be today without American commercial know-how?,American know-how is the reason he got to where he is.,slate,entailment,entailment,encoder,0.9908198714256288,0,0.0
339,v3_deberta_gpt4o_32shot,0.95,matched,One opportunist who stayed was Octavius Decatur Gass.,Octavius Decatur Gass refers to four people. ,travel,contradiction,contradiction,encoder,0.9937354922294616,0,0.0
340,v3_deberta_gpt4o_32shot,0.95,matched,Eve's Apple turns out to be a sturdier book than it seems.,Eve's Apple is an overrated book.,slate,contradiction,contradiction,encoder,0.9997307658195496,0,0.0
341,v3_deberta_gpt4o_32shot,0.95,matched,The company later told us that it had discontinued the program because of its adverse effect on employee morale.,The company later told us that it had enhanced the program due to high morale.,government,contradiction,contradiction,encoder,0.9999728202819824,0,0.0
342,v3_deberta_gpt4o_32shot,0.95,matched,The agency also receives a percentage of money from the Interest On Lawyers' Trust Accounts.,They do not receive any funding from the account.,government,contradiction,contradiction,encoder,0.9999675750732422,0,0.0
343,v3_deberta_gpt4o_32shot,0.95,matched,Leather Wares,The wares are made of cotton and coarse fabric.,travel,contradiction,contradiction,encoder,0.999947190284729,0,0.0
344,v3_deberta_gpt4o_32shot,0.95,matched,and when they get out they should have uh i don't know you know some reasonable amount of money,We should give them money for when they get out.,telephone,neutral,entailment,encoder,0.9955162405967712,0,0.0
345,v3_deberta_gpt4o_32shot,0.95,matched,All were prominent nationally known organizations.,The only identified organizations were well-known.,government,entailment,entailment,encoder,0.9872738122940063,0,0.0
346,v3_deberta_gpt4o_32shot,0.95,matched,"A lack of sleep can always be remedied later, a Madrile??o might tell you, as he tops off a late night with early-morning chocolate con curros (a fried-dough and chocolate snack ideal for absorbing alcohol) on the way home for a shower and then continues on to work.",The citizens of Madrid are eager to party creating a city that is also active at night.,travel,neutral,neutral,encoder,0.9985675811767578,0,0.0
347,v3_deberta_gpt4o_32shot,0.95,matched,This doesn't look good.,This looks really bad.,slate,entailment,entailment,encoder,0.9870103597640992,0,0.0
348,v3_deberta_gpt4o_32shot,0.95,matched,that's neat just supervised more or less than anything and security i guess for them,There was no supervision.,telephone,contradiction,contradiction,encoder,0.9999163150787354,0,0.0
349,v3_deberta_gpt4o_32shot,0.95,matched,"Here you'll find many clothing stores for all ages and a large branch of Dunnes Stores, an Irish clothes- and food-shop chain.",The clothing stores here only cater to adults.,travel,contradiction,contradiction,encoder,0.9999545812606812,0,0.0
350,v3_deberta_gpt4o_32shot,0.95,matched,'Can I get a drink?',Can you make me an espresso?,fiction,neutral,neutral,encoder,0.9993304014205932,0,0.0
351,v3_deberta_gpt4o_32shot,0.95,matched,well i i'm doing computer science computer engineering,I am currently majoring in Biology at school.,telephone,contradiction,contradiction,encoder,0.9999316930770874,0,0.0
352,v3_deberta_gpt4o_32shot,0.95,matched,Views from  Implementation Research in Education.,Views on using research in education ,government,entailment,entailment,encoder,0.995751142501831,0,0.0
353,v3_deberta_gpt4o_32shot,0.95,matched,isn't it i can remember i've only been here eight years but i can remember coming to work from i used to live in Wylie and i could see downtown Dallas,Downtown Dallas was a short drive from where I lived in Wylie.,telephone,entailment,neutral,encoder,0.9988346695899964,0,0.0
354,v3_deberta_gpt4o_32shot,0.95,matched,just look what we did to Iraq,Remember what happened in Iraq?,telephone,entailment,entailment,encoder,0.980453372001648,0,0.0
355,v3_deberta_gpt4o_32shot,0.95,matched,"We shouldn't have been here as soon as this even, if it hadn't been for the fact that there was a smart doctor on the spot, who gave us the tip through the Coroner. ",The doctor and the Coroner decided not to give us the tip.,fiction,contradiction,contradiction,encoder,0.9999358654022216,0,0.0
356,v3_deberta_gpt4o_32shot,0.95,matched,"Guangzhou, with a population of more than 5 million, straddles the Pearl River China's fifth longest which links the city to the South China Sea.",Pearl River is the fifth longest river in China.,travel,entailment,entailment,encoder,0.9918072819709778,0,0.0
357,v3_deberta_gpt4o_32shot,0.95,matched,The Congress also told LSC that it could not continue to fund its grantees presumptively and that it must begin to distribute its funds on a competitive basis.,Congress told LSC to give grantees funds presumptively and not do distribute funds on a competitive basis. ,government,contradiction,contradiction,encoder,0.9998352527618408,0,0.0
358,v3_deberta_gpt4o_32shot,0.95,matched,Gary Oldman turns himself into some sort of gigantic hominid-bat creature and flaps about in Dracula . The Vampire Master in John Carpenter's Vampires can fly down the road fast enough to catch a speeding car and can stick to the ceiling of a motel room.,Oldman was just a man in the production.,slate,contradiction,contradiction,encoder,0.994408369064331,0,0.0
359,v3_deberta_gpt4o_32shot,0.95,matched,"Fruit, vegetables, electronics, and a little bit of everything else is on sale here.",Myriad things are available for purchase here.,travel,entailment,entailment,encoder,0.9919405579566956,0,0.0
360,v3_deberta_gpt4o_32shot,0.95,matched,"Participants suggested the need for a new reporting model for auditing, a renewed focus on the quality of auditing, and building more effective working relationships with the audit committee.",Participants wanted a new auditing model and a focus on quality.,government,entailment,entailment,encoder,0.9980327486991882,0,0.0
361,v3_deberta_gpt4o_32shot,0.95,matched,Then he sobered.,He was drunk.,fiction,contradiction,neutral,api,0.9361485242843628,1594,0.0039924999999999995
362,v3_deberta_gpt4o_32shot,0.95,matched,They drive it around the country in a dilapidated ice-cream truck trying to keep it cool.,They drove around a brand new ice cream truck to make sure they could keep it cold.,slate,contradiction,contradiction,encoder,0.999893069267273,0,0.0
363,v3_deberta_gpt4o_32shot,0.95,matched,"Very often the emperor was only a minor, so that the Fujiwara patriarch acted as regent.",Sometimes the emperor was less than 18 years of age. ,travel,entailment,entailment,encoder,0.9855635166168212,0,0.0
364,v3_deberta_gpt4o_32shot,0.95,matched,well the first thing for me is i wonder i see a couple of different ways of talking about what privacy is um if privacy is something that disturbs your private state i mean an invasion of privacy is something that disturbs your private state that's one thing and if privacy is something that comes into your private state and extracts information from it in other words finds something out about you that's another and the first kind of invasion of the first type of privacy seems invaded to me in very much everyday in this country but in the second type at least overtly uh where someone comes in and uh finds out information about you that should be private uh does not seem uh um obviously everyday,"Privacy is very simple, I can explain it to you in a few words, without long and hard to understand sentences.",telephone,contradiction,contradiction,encoder,0.9997001886367798,0,0.0
